trade_date,symbol,reason_set,primary_reason,pct_change,prev_close,last_price,turnover,notes,security,mkt,open,high,low,close,net_trdval,net_trdqty,trades,ind_sec,corp_ind,hi_52_wk,lo_52_wk,pd_source_file,pd_mapped,_pd_lookup_key
2026-03-20,HECPROJECT,gainer_loser,gainer_loser,2.72,       104.60,107.45,,{},HEC INFRA PROJECTS LTD,N,       110.00,       110.00,       106.15,       107.45,                   499051.83,4650,120,N, ,       184.10,        82.01,pd20032026.csv,True,HECPROJECT
2026-03-20,SURAKSHA,gainer_loser,gainer_loser,2.72,       253.40,260.3,,{},SURAKSHA DIAGNOSTIC LTD,N,       254.45,       262.00,       253.05,       260.30,                  5962450.75,23057,1503,N, ,       352.50,       240.00,pd20032026.csv,True,SURAKSHA
2026-03-20,DIFFNKG,gainer_loser,gainer_loser,2.72,       248.15,254.9,,{},DIFFUSION ENGINEERS LTD,N,       245.85,       264.00,       245.85,       254.90,                 22962468.50,88737,2506,N, ,       418.20,       216.80,pd20032026.csv,True,DIFFNKG
2026-03-20,DIACABS,gainer_loser,gainer_loser,2.71,       123.80,127.15,,{},DIAMOND POWER INFRA LTD,N,       125.54,       129.88,       124.70,       127.15,                107354802.69,842136,4952,N, ,       183.50,        86.20,pd20032026.csv,True,DIACABS
2026-03-20,SHILPAMED,gainer_loser,gainer_loser,2.7,       314.75,323.25,,{},SHILPA MEDICARE LTD,N,       319.00,       327.45,       315.60,       323.25,                 77238888.35,239559,10707,N, ,      1000.00,       259.50,pd20032026.csv,True,SHILPAMED
2026-03-20,AVANTIFEED,gainer_loser,gainer_loser,2.69,      1174.40,1206.0,,{},AVANTI FEEDS LIMITED,N,      1200.00,      1220.00,      1184.50,      1206.00,                515048970.90,426974,23969,N, ,      1489.00,       601.55,pd20032026.csv,True,AVANTIFEED
2026-03-20,CPPLUS,gainer_loser,gainer_loser,2.68,      1674.50,1719.3,,{},ADITYA INFOTECH LIMITED,N,      1700.00,      1740.10,      1683.70,      1719.30,                273008036.80,159267,19348,N, ,      1759.00,      1015.00,pd20032026.csv,True,CPPLUS
2026-03-20,BEARDSELL,gainer_loser,gainer_loser,2.66,        22.92,23.53,,{},BEARDSELL LIMITED,N,        22.86,        24.85,        22.81,        23.53,                   465518.74,19589,365,N, ,        38.60,        22.51,pd20032026.csv,True,BEARDSELL
2026-03-20,INFOBEAN,gainer_loser,gainer_loser,2.66,       136.11,139.73,,{},INFOBEANS TECHNO. LTD.,N,       139.50,       141.54,       136.01,       139.73,                 97626142.69,703982,9540,N, ,      1030.00,       120.33,pd20032026.csv,True,INFOBEAN
2026-03-20,UTLSOLAR,gainer_loser,gainer_loser,2.65,       196.80,202.01,,{},FUJIYAMA POWER SYSTEMS L,N,       196.98,       205.80,       196.98,       202.01,                 36318031.05,179174,2367,N, ,       230.99,       172.00,pd20032026.csv,True,UTLSOLAR
2026-03-20,UNOMINDA,gainer_loser,gainer_loser,2.65,      1039.50,1067.0,,{},UNO MINDA LIMITED,N,      1050.00,      1074.00,      1042.20,      1067.00,               1131154136.20,1061778,29566,N, ,      1382.00,       767.60,pd20032026.csv,True,UNOMINDA
2026-03-20,RICOAUTO,gainer_loser,gainer_loser,2.64,       106.37,109.18,,{},RICO AUTO INDUSTRIES LTD,N,       108.16,       111.00,       107.50,       109.18,                164014968.38,1492187,9251,N, ,       142.40,        54.00,pd20032026.csv,True,RICOAUTO
2026-03-20,GEOJITFSL,gainer_loser,gainer_loser,2.64,        58.39,59.93,,{},GEOJIT FINANCIAL SER L,N,        58.75,        60.35,        57.61,        59.93,                 29556353.93,498418,4610,N, ,        94.79,        56.12,pd20032026.csv,True,GEOJITFSL
2026-03-20,KMSUGAR,gainer_loser,gainer_loser,2.63,        25.08,25.74,,{},K M SUGAR MILLS LTD,N,        25.60,        26.25,        25.26,        25.74,                  6142102.04,238696,1276,N, ,        31.59,        23.00,pd20032026.csv,True,KMSUGAR
2026-03-20,MODTHREAD,gainer_loser,gainer_loser,2.62,        43.81,44.96,,{},MODERN THREADS INDIA LTD,N,        45.00,        45.00,        43.02,        44.96,                     7763.64,173,11,N, ,        57.80,        35.61,pd20032026.csv,True,MODTHREAD
2026-03-20,SUDEEPPHRM,gainer_loser,gainer_loser,2.62,       598.15,613.85,,{},SUDEEP PHARMA LIMITED,N,       603.35,       621.00,       603.35,       613.85,                151735499.35,247121,2449,N, ,       795.00,       524.05,pd20032026.csv,True,SUDEEPPHRM
2026-03-20,PARAGMILK,gainer_loser,gainer_loser,2.61,       193.86,198.92,,{},PARAG MILK FOODS LTD.,N,       194.99,       203.00,       194.90,       198.92,                136302770.71,681428,9753,N, ,       376.95,       142.00,pd20032026.csv,True,PARAGMILK
2026-03-20,MADHAV,gainer_loser,gainer_loser,2.6,        33.41,34.28,,{},MADHAV MARBLE & GRANITE,N,        35.50,        35.50,        33.64,        34.28,                   531402.12,15452,147,N, ,        53.88,        32.00,pd20032026.csv,True,MADHAV
2026-03-20,CALSOFT,gainer_loser,gainer_loser,2.59,        12.36,12.68,,{},CALIFORNIA SOFTWARE CO LT,N,        12.40,        12.95,        12.40,        12.68,                   106412.04,8406,153,N, ,        21.42,         9.96,pd20032026.csv,True,CALSOFT
2026-03-20,JBCHEPHARM,gainer_loser,gainer_loser,2.58,      2084.90,2138.6,,{},J B CHEMICALS AND PHARMA,N,      2080.00,      2195.00,      2080.00,      2138.60,                992752593.40,467550,26093,N, ,      2195.00,      1385.75,pd20032026.csv,True,JBCHEPHARM
2026-03-20,SMARTLINK,gainer_loser,gainer_loser,2.56,       116.98,119.98,,{},SMARTLINK HOLDINGS LTD,N,       118.00,       120.00,       115.77,       119.98,                   422786.54,3577,44,N, ,       173.49,       112.97,pd20032026.csv,True,SMARTLINK
2026-03-20,RADICO,gainer_loser,gainer_loser,2.56,      2594.00,2660.5,,{},RADICO KHAITAN LTD,N,      2620.20,      2706.00,      2588.90,      2660.50,               1085049469.00,407415,36450,N, ,      3591.90,      2182.00,pd20032026.csv,True,RADICO
2026-03-20,GODREJAGRO,gainer_loser,gainer_loser,2.54,       573.90,588.5,,{},GODREJ AGROVET LIMITED,N,       578.00,       600.60,       578.00,       588.50,                106209026.95,179733,10882,N, ,       876.35,       506.10,pd20032026.csv,True,GODREJAGRO
2026-03-20,MASTERTR,gainer_loser,gainer_loser,2.53,        67.07,68.77,,{},MASTER TRUST LIMITED,N,        68.23,        70.50,        67.51,        68.77,                  6478134.24,94155,1502,N, ,       174.40,        66.15,pd20032026.csv,True,MASTERTR
2026-03-20,LPDC,gainer_loser,gainer_loser,2.53,         5.94,6.09,,{},LANDMARK PR.DEV.CO.LTD,N,         6.09,         6.15,         5.61,         6.09,                   192372.12,32408,219,N, ,        10.16,         5.52,pd20032026.csv,True,LPDC
2026-03-20,JINDALSAW,gainer_loser,gainer_loser,2.52,       189.35,194.13,,{},JINDAL SAW LIMITED,N,       191.20,       197.87,       190.50,       194.13,                657558949.46,3392548,31950,N, ,       286.40,       153.00,pd20032026.csv,True,JINDALSAW
2026-03-20,DBOL,gainer_loser,gainer_loser,2.52,        96.47,98.9,,{},DHAMPUR BIO ORGANICS LTD,N,        98.00,       101.79,        97.99,        98.90,                 10677221.83,107102,1286,N, ,       115.25,        57.34,pd20032026.csv,True,DBOL
2026-03-20,DAMCAPITAL,gainer_loser,gainer_loser,2.5,       126.68,129.85,,{},DAM CAPITAL ADVISORS LTD,N,       129.00,       133.88,       126.63,       129.85,                 92424234.98,707357,8957,N, ,       303.50,       119.22,pd20032026.csv,True,DAMCAPITAL
2026-03-20,NAHARCAP,gainer_loser,gainer_loser,2.5,       220.34,225.85,,{},NAHAR CAP & FIN.,N,       223.72,       237.27,       222.67,       225.85,                  5788303.37,25362,1447,N, ,       376.65,       215.00,pd20032026.csv,True,NAHARCAP
2026-03-20,PAGEIND,gainer_loser,gainer_loser,2.5,     31225.00,32005.0,,{},PAGE INDUSTRIES LTD,N,     31495.00,     32500.00,     31320.00,     32005.00,                768993650.00,23953,10162,N, ,     50590.00,     29805.00,pd20032026.csv,True,PAGEIND
2026-03-20,KALAMANDIR,gainer_loser,gainer_loser,2.49,        98.20,100.65,,{},SAI SILKS (KALAMANDIR) L,N,        99.19,       102.79,        99.00,       100.65,                 41875070.16,415470,5591,N, ,       223.03,        94.55,pd20032026.csv,True,KALAMANDIR
2026-03-20,VIDHIING,gainer_loser,gainer_loser,2.49,       272.75,279.55,,{},VIDHI SPCLTY F INGRDNTS L,N,       278.50,       290.00,       273.00,       279.55,                  3587169.55,12963,884,N, ,       479.00,       261.00,pd20032026.csv,True,VIDHIING
2026-03-20,PRAXIS,gainer_loser,gainer_loser,2.48,         6.44,6.6,,{},PRAXIS HOME RETAIL LTD,N,         6.25,         6.75,         6.25,         6.60,                  3821465.60,588658,219,N, ,        14.55,         6.04,pd20032026.csv,True,PRAXIS
2026-03-20,AMDIND,gainer_loser,gainer_loser,2.48,        37.15,38.07,,{},AMD INDUSTRIES LIMITED,N,        37.15,        40.14,        37.15,        38.07,                   722660.83,18619,696,N, ,        68.07,        34.90,pd20032026.csv,True,AMDIND
2026-03-20,PERSISTENT,gainer_loser,gainer_loser,2.47,      4602.80,4716.7,,{},PERSISTENT SYSTEMS LTD,N,      4680.10,      4745.80,      4675.00,      4716.70,               3084518160.60,654131,42818,N, ,      6599.00,      4148.95,pd20032026.csv,True,PERSISTENT
2026-03-20,KRISHANA,gainer_loser,gainer_loser,2.47,       475.45,487.2,,{},KRISHANA PHOSCHEM LIMITED,N,       476.00,       494.00,       475.00,       487.20,                 32743946.60,67229,1679,N, ,       619.00,       210.00,pd20032026.csv,True,KRISHANA
2026-03-20,JISLDVREQS,gainer_loser,gainer_loser,2.46,        21.13,21.65,,{},JAIN DVR EQUITY SHARES,N,        21.98,        22.00,        21.03,        21.65,                   900617.67,41988,202,N, ,        35.95,        18.50,pd20032026.csv,True,JISLDVREQS
2026-03-20,KRITIKA,gainer_loser,gainer_loser,2.46,         5.70,5.84,,{},KRITIKA WIRES LIMITED,N,         5.80,         5.98,         5.59,         5.84,                  1275190.90,217720,528,N, ,        11.22,         4.82,pd20032026.csv,True,KRITIKA
2026-03-20,MIRCELECTR,gainer_loser,gainer_loser,2.45,        24.88,25.49,,{},MIRC ELECTRONICS LTD,N,        24.88,        26.01,        24.88,        25.49,                  9653351.24,377694,1073,N, ,        37.40,        11.06,pd20032026.csv,True,MIRCELECTR
2026-03-20,ZYDUSWELL,gainer_loser,gainer_loser,2.45,       414.50,424.65,,{},ZYDUS WELLNESS LIMITED,N,       414.50,       429.00,       412.15,       424.65,                262216195.50,620030,20638,N, ,      2625.00,       367.55,pd20032026.csv,True,ZYDUSWELL
2026-03-20,3IINFOLTD,gainer_loser,gainer_loser,2.45,        13.49,13.82,,{},3I INFOTECH LIMITED,N,        13.50,        13.90,        13.46,        13.82,                  8002261.00,586093,1206,N, ,        27.45,        12.68,pd20032026.csv,True,3IINFOLTD
2026-03-20,SMLMAH,gainer_loser,gainer_loser,2.44,      3953.80,4050.3,,{},SML MAHINDRA LIMITED,N,      4024.90,      4151.40,      3940.60,      4050.30,                382899232.30,93547,8681,N, ,      5348.00,      1091.00,pd20032026.csv,True,SMLMAH
2026-03-20,ADROITINFO,gainer_loser,gainer_loser,2.44,         8.62,8.83,,{},ADROIT INFOTECH LIMITED,N,         8.87,         9.34,         8.60,         8.83,                   271051.93,30579,264,N, ,        16.40,         8.10,pd20032026.csv,True,ADROITINFO
2026-03-20,KALYANKJIL,gainer_loser,gainer_loser,2.44,       373.60,382.7,,{},KALYAN JEWELLERS IND LTD,N,       376.20,       389.60,       376.10,       382.70,               1171808220.90,3043574,34864,N, ,       617.70,       347.50,pd20032026.csv,True,KALYANKJIL
2026-03-20,CUMMINSIND,gainer_loser,gainer_loser,2.43,      4505.70,4615.3,,{},CUMMINS INDIA LTD,N,      4526.00,      4654.90,      4525.00,      4615.30,               4052741521.30,878443,80415,N, ,      4987.00,      2580.00,pd20032026.csv,True,CUMMINSIND
2026-03-20,BYKE,gainer_loser,gainer_loser,2.43,        32.10,32.88,,{},THE BYKE HOSPITALITY LTD,N,        32.99,        34.66,        32.44,        32.88,                  3867416.22,116085,1378,N, ,       100.80,        32.00,pd20032026.csv,True,BYKE
2026-03-20,ROSSELLIND,gainer_loser,gainer_loser,2.43,        45.74,46.85,,{},ROSSELL INDIA LIMITED,N,        50.01,        50.02,        46.10,        46.85,                 16679747.72,355416,510,N, ,        87.10,        40.00,pd20032026.csv,True,ROSSELLIND
2026-03-20,SASTASUNDR,gainer_loser,gainer_loser,2.42,       281.05,287.85,,{},SASTASUNDAR VENTURES LTD,N,       283.75,       292.00,       280.25,       287.85,                  5121605.30,17992,438,N, ,       363.00,       230.00,pd20032026.csv,True,SASTASUNDR
2026-03-20,ARIES,gainer_loser,gainer_loser,2.42,       331.05,339.05,,{},ARIES AGRO LTD.,N,       331.05,       342.50,       331.00,       339.05,                  7400964.00,21824,780,N, ,       459.90,       236.65,pd20032026.csv,True,ARIES
2026-03-20,AIIL,gainer_loser,gainer_loser,2.41,       480.60,492.2,,{},AUTHUM INVEST & INFRA LTD,N,       483.45,       499.90,       474.65,       492.20,                263845576.45,538874,26724,N, ,      3318.70,       400.00,pd20032026.csv,True,AIIL
2026-03-20,TRIDENT,gainer_loser,gainer_loser,2.41,        23.68,24.25,,{},TRIDENT LIMITED,N,        23.71,        24.68,        23.55,        24.25,                331653294.97,13768611,29624,N, ,        34.62,        21.98,pd20032026.csv,True,TRIDENT
2026-03-20,PENIND,gainer_loser,gainer_loser,2.39,       139.53,142.87,,{},PENNAR INDUSTRIES LTD,N,       141.00,       146.00,       140.12,       142.87,                116486503.13,810750,10705,N, ,       279.90,       133.38,pd20032026.csv,True,PENIND
2026-03-20,BSL,gainer_loser,gainer_loser,2.39,       120.48,123.36,,{},BSL LTD,N,       120.00,       123.90,       119.05,       123.36,                    97118.69,794,64,N, ,       208.00,       119.05,pd20032026.csv,True,BSL
2026-03-20,DAMODARIND,gainer_loser,gainer_loser,2.39,        23.43,23.99,,{},DAMODAR INDUSTRIES LTD,N,        23.90,        25.03,        22.66,        23.99,                   409712.41,16973,232,N, ,        41.49,        21.80,pd20032026.csv,True,DAMODARIND
2026-03-20,GMRAIRPORT,gainer_loser,gainer_loser,2.39,        88.45,90.56,,{},GMR AIRPORTS LIMITED,N,        89.00,        92.95,        89.00,        90.56,               2206276572.93,24147369,38752,N, ,       110.36,        73.80,pd20032026.csv,True,GMRAIRPORT
2026-03-20,SURYAROSNI,gainer_loser,gainer_loser,2.38,       204.22,209.08,,{},SURYA ROSHNI LTD,N,       206.20,       215.00,       206.20,       209.08,                 54780086.20,259309,5115,N, ,       359.00,       199.47,pd20032026.csv,True,SURYAROSNI
2026-03-20,MODIS,gainer_loser,gainer_loser,2.38,       309.25,316.6,,{},MODIS NAVNIRMAN LTD,N,       316.00,       323.00,       308.70,       316.60,                 33400712.95,106381,753,N, ,       409.00,       276.00,pd20032026.csv,True,MODIS
2026-03-20,BATAINDIA,gainer_loser,gainer_loser,2.37,       647.95,663.3,,{},BATA INDIA LTD,N,       653.05,       690.70,       649.55,       663.30,                282764332.00,423468,25885,N, ,      1300.70,       641.50,pd20032026.csv,True,BATAINDIA
2026-03-20,PAISALO,gainer_loser,gainer_loser,2.36,        34.26,35.07,,{},PAISALO DIGITAL LIMITED,N,        34.26,        35.80,        33.72,        35.07,                187523745.49,5406296,8936,N, ,        41.70,        29.38,pd20032026.csv,True,PAISALO
2026-03-20,NMDC,gainer_loser,gainer_loser,2.36,        77.94,79.78,,{},NMDC LTD.,N,        78.01,        81.32,        78.01,        79.78,               3162577382.96,39390638,77760,N, ,        86.72,        59.53,pd20032026.csv,True,NMDC
2026-03-20,IOLCP,gainer_loser,gainer_loser,2.35,        72.65,74.36,,{},IOL CHEM AND PHARMA LTD,N,        74.09,        75.75,        73.11,        74.36,                111259746.44,1490204,13788,N, ,       126.66,        57.50,pd20032026.csv,True,IOLCP
2026-03-20,MALUPAPER,gainer_loser,gainer_loser,2.34,        31.14,31.87,,{},MALU PAPER MILLS LIMITED,N,        31.16,        32.50,        30.20,        31.87,                   170187.75,5400,112,N, ,        50.68,        30.09,pd20032026.csv,True,MALUPAPER
2026-03-20,ALIVUS,gainer_loser,gainer_loser,2.34,       928.05,949.8,,{},ALIVUS LIFE SCIENCES LTD,N,       929.95,       954.50,       929.70,       949.80,                 50953696.60,53941,5728,N, ,      1225.10,       819.00,pd20032026.csv,True,ALIVUS
2026-03-20,LAXMIINDIA,gainer_loser,gainer_loser,2.34,        80.66,82.55,,{},LAXMI INDIA FINANCE LTD,N,        80.04,        83.11,        80.04,        82.55,                 12579651.00,153695,1640,N, ,       180.90,        77.82,pd20032026.csv,True,LAXMIINDIA
2026-03-20,NRAIL,gainer_loser,gainer_loser,2.34,       410.40,420.0,,{},N R AGARWAL INDS LTD,N,       410.40,       425.75,       410.40,       420.00,                   360506.50,859,130,N, ,       514.00,       205.75,pd20032026.csv,True,NRAIL
2026-03-20,MIDHANI,gainer_loser,gainer_loser,2.3,       308.20,315.3,,{},MISHRA DHATU NIGAM LTD,N,       310.35,       326.00,       310.35,       315.30,                190030547.30,594584,18203,N, ,       469.00,       233.00,pd20032026.csv,True,MIDHANI
2026-03-20,DEVX,gainer_loser,gainer_loser,2.3,        36.92,37.77,,{},DEV ACCELERATOR LIMITED,N,        37.40,        39.35,        37.03,        37.77,                  5020323.36,131331,764,N, ,        64.05,        34.00,pd20032026.csv,True,DEVX
2026-03-20,VOLTAMP,gainer_loser,gainer_loser,2.29,      8411.50,8604.5,,{},VOLTAMP TRANSFORMERS LTD,N,      8456.00,      8670.00,      8456.00,      8604.50,                182924696.50,21269,6621,N, ,     10088.00,      6099.95,pd20032026.csv,True,VOLTAMP
2026-03-20,UGROCAP,gainer_loser,gainer_loser,2.29,        92.19,94.3,,{},UGRO CAPITAL LIMITED,N,        92.30,        96.49,        92.30,        94.30,                 77821376.69,822430,14839,N, ,       199.98,        83.12,pd20032026.csv,True,UGROCAP
2026-03-20,DELHIVERY,gainer_loser,gainer_loser,2.29,       413.40,422.85,,{},DELHIVERY LIMITED,N,       415.05,       429.00,       415.05,       422.85,                912687333.10,2156599,26740,N, ,       490.00,       238.50,pd20032026.csv,True,DELHIVERY
2026-03-20,SAKSOFT,gainer_loser,gainer_loser,2.28,       116.90,119.57,,{},SAKSOFT LIMITED,N,       118.00,       121.79,       118.00,       119.57,                 27052908.60,225044,3014,N, ,       253.99,       115.52,pd20032026.csv,True,SAKSOFT
2026-03-20,BLSE,gainer_loser,gainer_loser,2.27,       141.14,144.35,,{},BLS E-SERVICES LIMITED,N,       141.14,       148.78,       138.81,       144.35,                207152500.09,1462481,7679,N, ,       232.50,       124.30,pd20032026.csv,True,BLSE
2026-03-20,VIKRAMSOLR,gainer_loser,gainer_loser,2.27,       188.30,192.58,,{},VIKRAM SOLAR LIMITED,N,       191.50,       196.10,       190.00,       192.58,                413158802.84,2136449,23974,N, ,       407.95,       162.10,pd20032026.csv,True,VIKRAMSOLR
2026-03-20,INDIANB,gainer_loser,gainer_loser,2.27,       859.15,878.65,,{},INDIAN BANK,N,       871.90,       896.90,       864.20,       878.65,               2887062554.25,3265910,95746,N, ,      1000.00,       492.25,pd20032026.csv,True,INDIANB
2026-03-20,CHEMBONDCH,gainer_loser,gainer_loser,2.27,       125.15,127.99,,{},CHEMBOND CHEMICAL LIMITED,N,       129.45,       130.00,       124.12,       127.99,                  2209712.83,17280,208,N, ,       244.99,       124.11,pd20032026.csv,True,CHEMBONDCH
2026-03-20,JAMNAAUTO,gainer_loser,gainer_loser,2.26,       117.03,119.68,,{},JAMNA AUTO IND LTD,N,       118.70,       123.10,       118.30,       119.68,                317959077.34,2626190,17037,N, ,       152.60,        69.70,pd20032026.csv,True,JAMNAAUTO
2026-03-20,RAYMONDREL,gainer_loser,gainer_loser,2.26,       407.30,416.5,,{},RAYMOND REALTY LIMITED,N,       412.80,       430.00,       410.05,       416.50,                154509826.85,368101,12923,N, ,      1050.00,       349.00,pd20032026.csv,True,RAYMONDREL
2026-03-20,NATCOPHARM,gainer_loser,gainer_loser,2.25,       938.05,959.2,,{},NATCO PHARMA LTD.,N,       950.00,       972.50,       948.20,       959.20,                714920504.70,743788,30971,N, ,      1059.00,       726.80,pd20032026.csv,True,NATCOPHARM
2026-03-20,UPL,gainer_loser,gainer_loser,2.25,       611.80,625.55,,{},UPL LIMITED,N,       619.40,       635.30,       614.80,       625.55,               2911180383.90,4640376,45231,N, ,       812.20,       588.85,pd20032026.csv,True,UPL
2026-03-20,NTPCGREEN,gainer_loser,gainer_loser,2.25,        98.88,101.1,,{},NTPC GREEN ENERGY LIMITED,N,       100.00,       101.96,        99.10,       101.10,               2033951456.89,20150451,84693,N, ,       117.64,        84.00,pd20032026.csv,True,NTPCGREEN
2026-03-20,APLAPOLLO,gainer_loser,gainer_loser,2.24,      1929.80,1973.1,,{},APL APOLLO TUBES LTD,N,      1948.00,      1996.80,      1948.00,      1973.10,               1228146576.50,620833,42348,N, ,      2301.40,      1379.50,pd20032026.csv,True,APLAPOLLO
2026-03-20,MAHLOG,gainer_loser,gainer_loser,2.24,       357.70,365.7,,{},MAHINDRA LOGISTIC LIMITED,N,       359.90,       371.00,       359.90,       365.70,                 68964397.45,188356,6290,N, ,       432.70,       250.30,pd20032026.csv,True,MAHLOG
2026-03-20,FEDFINA,gainer_loser,gainer_loser,2.23,       131.25,134.18,,{},FEDBANK FINANCIAL SER L,N,       132.65,       136.30,       131.72,       134.18,                 66923868.52,496211,9350,N, ,       178.48,        80.00,pd20032026.csv,True,FEDFINA
2026-03-20,PODDARMENT,gainer_loser,gainer_loser,2.22,       209.01,213.66,,{},PODDAR PIGMENTS LIMITED,N,       210.10,       221.91,       210.10,       213.66,                   731129.65,3395,168,N, ,       334.80,       207.60,pd20032026.csv,True,PODDARMENT
2026-03-20,AVALON,gainer_loser,gainer_loser,2.21,       931.30,951.9,,{},AVALON TECHNOLOGIES LTD,N,       938.00,       971.70,       935.30,       951.90,                 89374766.50,93312,10573,N, ,      1318.00,       666.75,pd20032026.csv,True,AVALON
2026-03-20,SATIA,gainer_loser,gainer_loser,2.21,        58.49,59.78,,{},SATIA INDUSTRIES LIMITED,N,        59.01,        61.44,        59.01,        59.78,                  8799700.48,145431,2067,N, ,        97.50,        58.00,pd20032026.csv,True,SATIA
2026-03-20,AURUM,gainer_loser,gainer_loser,2.2,       167.02,170.69,,{},AURUM PROPTECH LIMITED,N,       171.00,       172.90,       168.00,       170.69,                  4369697.26,25697,422,N, ,       225.70,       144.40,pd20032026.csv,True,AURUM
2026-03-20,ENTERO,gainer_loser,gainer_loser,2.2,      1096.80,1120.9,,{},ENTERO HEALTHCARE SOLU L,N,      1101.80,      1130.00,      1101.40,      1120.90,                 75528816.00,67452,4874,N, ,      1510.80,       944.00,pd20032026.csv,True,ENTERO
2026-03-20,KCPSUGIND,gainer_loser,gainer_loser,2.19,        23.31,23.82,,{},KCP SUGAR IND CORP LTD.,N,        24.00,        24.90,        23.45,        23.82,                 11041044.13,459951,1829,N, ,        41.10,        21.75,pd20032026.csv,True,KCPSUGIND
2026-03-20,SHILCTECH,gainer_loser,gainer_loser,2.18,      3892.40,3977.3,,{},SHILCHAR TECHNOLOGIES LTD,N,      3900.00,      4080.00,      3900.00,      3977.30,                103834960.80,25952,4932,N, ,      4350.00,      2852.50,pd20032026.csv,True,SHILCTECH
2026-03-20,MAHESHWARI,gainer_loser,gainer_loser,2.18,        43.19,44.13,,{},MAHESHWARI LOGISTICS LTD.,N,        42.54,        45.00,        42.54,        44.13,                  5308928.89,122558,394,N, ,        65.00,        39.04,pd20032026.csv,True,MAHESHWARI
2026-03-20,DELPHIFX,gainer_loser,gainer_loser,2.17,         9.67,9.88,,{},DELPHI WORLD MONEY LTD,N,         9.67,        10.24,         9.64,         9.88,                  4503209.64,453720,1303,N, ,       264.00,         8.60,pd20032026.csv,True,DELPHIFX
2026-03-20,APCOTEXIND,gainer_loser,gainer_loser,2.17,       343.60,351.05,,{},APCOTEX INDUSTRIES LIMITE,N,       345.40,       354.50,       342.70,       351.05,                 10019655.95,28695,1528,N, ,       444.00,       286.95,pd20032026.csv,True,APCOTEXIND
2026-03-20,LGEINDIA,gainer_loser,gainer_loser,2.17,      1526.60,1559.7,,{},LG ELECTRONICS INDIA LTD,N,      1540.90,      1565.80,      1534.30,      1559.70,               1103568715.60,708687,41523,N, ,      1749.00,      1325.50,pd20032026.csv,True,LGEINDIA
2026-03-20,MITCON,gainer_loser,gainer_loser,2.17,        52.14,53.27,,{},MITCON CON & ENG SER LTD,N,        53.18,        54.34,        52.75,        53.27,                   477668.57,8857,48,N, ,        97.62,        49.56,pd20032026.csv,True,MITCON
2026-03-20,SBCL,gainer_loser,gainer_loser,2.17,       396.95,405.55,,{},SHIVALIK BIMETAL CON. LTD,N,       397.45,       410.15,       397.40,       405.55,                 54276036.50,133628,7626,N, ,       605.00,       342.00,pd20032026.csv,True,SBCL
2026-03-20,PIRAMALFIN,gainer_loser,gainer_loser,2.16,      1806.80,1845.9,,{},PIRAMAL FINANCE LIMITED,N,      1809.00,      1858.50,      1791.20,      1845.90,                802404257.10,437625,31068,N, ,      1954.50,      1260.00,pd20032026.csv,True,PIRAMALFIN
2026-03-20,GKWLIMITED,gainer_loser,gainer_loser,2.16,      1585.00,1619.2,,{},GKW LIMITED,N,      1620.00,      1625.00,      1560.00,      1619.20,                   512389.50,326,41,N, ,      2262.00,      1371.00,pd20032026.csv,True,GKWLIMITED
2026-03-20,KMEW,gainer_loser,gainer_loser,2.16,      1512.60,1545.2,,{},KNOWLEDGE MARINE & EN W L,N,      1522.00,      1565.00,      1505.00,      1545.20,                 48653528.10,31689,3419,N, ,      3758.50,      1264.05,pd20032026.csv,True,KMEW
2026-03-20,DYNAMATECH,gainer_loser,gainer_loser,2.15,      9497.00,9701.0,,{},DYNAMATIC TECHNOLOGIES,N,      9567.00,      9836.00,      9540.00,      9701.00,                154967674.00,16024,5928,N, ,     10950.00,      5444.15,pd20032026.csv,True,DYNAMATECH
2026-03-20,HARRMALAYA,gainer_loser,gainer_loser,2.14,       170.82,174.48,,{},HARRISON MALAYALAM LTD,N,       174.70,       180.15,       172.01,       174.48,                  3214688.11,18292,996,N, ,       236.90,       153.66,pd20032026.csv,True,HARRMALAYA
2026-03-20,GANESHCP,gainer_loser,gainer_loser,2.14,       170.40,174.04,,{},GANESH CONSUMER PRODUCT L,N,       170.99,       177.00,       170.00,       174.04,                 31624579.17,183821,1967,N, ,       309.95,       152.00,pd20032026.csv,True,GANESHCP
2026-03-20,MPHASIS,gainer_loser,gainer_loser,2.13,      2047.40,2091.1,,{},MPHASIS LIMITED,N,      2095.00,      2109.70,      2064.00,      2091.10,               1801448294.80,863296,27645,N, ,      3037.20,      2030.50,pd20032026.csv,True,MPHASIS
2026-03-20,FCSSOFT,gainer_loser,gainer_loser,2.13,         1.41,1.44,,{},FCS SOFTWARE SOLN. LTD.,N,         1.42,         1.46,         1.41,         1.44,                  2766687.34,1929309,1245,N, ,         3.05,         1.41,pd20032026.csv,True,FCSSOFT
2026-03-20,JAYKAY,gainer_loser,gainer_loser,2.13,       129.86,132.62,,{},JAYKAY ENTERPRISES LTD,N,       132.50,       134.90,       131.10,       132.62,                  8732439.64,65949,1114,N, ,       219.70,       122.89,pd20032026.csv,True,JAYKAY
2026-03-20,BLUSPRING,gainer_loser,gainer_loser,2.12,        44.72,45.67,,{},BLUSPRING ENTERPRISES LTD,N,        45.50,        49.76,        45.40,        45.67,                 57135095.60,1216259,7959,N, ,       100.88,        44.55,pd20032026.csv,True,BLUSPRING
